"Version (0 = Fixed Task)","Task","Concept","Input Planning Assistance:","Advertising:","Proximity to data points:","Mobile App Availability:","Price"
181,12,2,1,3,3,2,3
181,12,3,2,4,4,1,5
182,1,1,1,4,4,2,2
182,1,2,2,1,3,2,1
182,1,3,1,2,2,1,4
182,2,1,2,4,3,1,1
182,2,2,1,2,2,2,5
182,2,3,2,3,1,1,3
182,3,1,2,4,2,2,3
182,3,2,2,3,4,2,4
182,3,3,1,1,1,1,2
182,4,1,1,2,4,1,1
182,4,2,1,1,3,1,3
182,4,3,2,3,1,2,5
182,5,1,2,1,4,2,3
182,5,2,2,2,1,1,4
182,5,3,1,3,2,2,2
182,6,1,2,1,2,2,2
182,6,2,1,4,3,1,4
182,6,3,1,3,4,1,1
182,7,1,2,2,3,1,2
182,7,2,1,4,1,2,5
182,7,3,2,3,2,1,1
182,8,1,1,1,3,2,5
182,8,2,2,2,1,1,3
182,8,3,1,4,4,2,4
182,9,1,2,1,4,1,5
182,9,2,1,2,2,1,3
182,9,3,2,4,1,2,1
182,10,1,2,4,4,1,2
182,10,2,1,2,1,2,1
182,10,3,1,3,3,2,4
182,11,1,1,3,2,1,4
182,11,2,2,1,3,2,3
182,11,3,2,2,4,2,5
182,12,1,1,1,1,1,2
182,12,2,2,3,2,2,1
182,12,3,1,4,3,1,3
183,1,1,2,4,1,1,4
183,1,2,2,3,3,2,2
183,1,3,1,2,2,1,5
183,2,1,2,2,3,1,5
183,2,2,1,1,4,2,3
183,2,3,1,4,2,2,2
183,3,1,1,3,4,1,1
183,3,2,2,1,1,2,4
183,3,3,2,2,2,2,3
183,4,1,2,1,3,2,1
183,4,2,1,3,1,1,5
183,4,3,1,4,4,1,2
183,5,1,2,3,4,2,2
183,5,2,1,2,1,2,4
183,5,3,2,1,2,1,1
183,6,1,2,2,4,2,5
183,6,2,1,4,3,1,3
183,6,3,1,1,2,1,4
183,7,1,2,1,4,1,5
183,7,2,2,3,3,1,4
183,7,3,1,4,1,2,1
183,8,1,1,2,3,2,2
183,8,2,1,3,1,2,5
183,8,3,2,4,2,1,3
183,9,1,2,4,2,2,4
183,9,2,1,1,4,2,3
183,9,3,2,2,1,1,2
183,10,1,1,2,4,1,4
183,10,2,2,4,1,2,3
183,10,3,1,3,3,1,1
183,11,1,1,2,1,1,1
183,11,2,1,1,2,2,2
183,11,3,2,3,3,1,5
183,12,1,2,1,4,2,1
183,12,2,1,3,2,1,3
183,12,3,2,4,3,2,5
184,1,1,1,3,4,2,4
184,1,2,1,4,2,2,5
184,1,3,2,1,1,1,2
184,2,1,1,3,1,2,3
184,2,2,2,2,3,1,4
184,2,3,2,4,4,1,2
184,3,1,1,1,3,1,5
184,3,2,2,2,2,2,1
184,3,3,2,3,1,2,4
184,4,1,1,1,2,1,3
184,4,2,2,2,3,2,2
184,4,3,1,4,4,1,1
184,5,1,2,3,4,1,3
184,5,2,2,1,1,1,4
184,5,3,1,2,3,2,1
184,6,1,2,2,1,1,5
184,6,2,1,1,3,2,4
184,6,3,1,4,2,2,2
184,7,1,1,2,1,2,3
184,7,2,2,3,2,2,5
184,7,3,1,4,4,1,2
184,8,1,2,4,3,1,3
184,8,2,2,3,2,1,1
184,8,3,1,1,4,2,5
184,9,1,2,4,3,2,1
184,9,2,2,2,4,2,4
184,9,3,1,3,1,1,2
184,10,1,1,2,3,1,4
184,10,2,2,3,4,2,2
184,10,3,1,1,2,1,1
184,11,1,1,3,3,2,2
184,11,2,2,1,2,1,3
184,11,3,1,4,1,2,5
184,12,1,1,2,4,2,3
184,12,2,2,4,1,1,4
184,12,3,2,1,2,1,5
185,1,1,1,3,2,2,4
185,1,2,2,1,1,2,1
185,1,3,1,2,4,1,5
185,2,1,2,4,3,1,2
185,2,2,1,1,1,2,1
185,2,3,2,3,4,1,3
185,3,1,1,4,3,1,1
185,3,2,2,1,4,2,4
185,3,3,2,2,2,2,2
185,4,1,1,3,1,1,2
185,4,2,2,4,3,2,3
185,4,3,1,2,2,1,5
185,5,1,1,4,4,1,4
185,5,2,2,2,1,1,1
185,5,3,2,3,3,2,5
185,6,1,2,3,4,1,1
185,6,2,1,1,2,2,3
185,6,3,1,4,1,2,5
185,7,1,1,1,3,1,2
185,7,2,2,2,2,2,4
185,7,3,2,4,1,2,3
185,8,1,1,3,2,1,4
185,8,2,1,2,4,1,3
185,8,3,2,1,3,2,2
185,9,1,1,3,3,2,1
185,9,2,2,4,2,1,5
185,9,3,2,1,1,1,4
185,10,1,1,1,3,2,5
185,10,2,2,3,1,1,3
185,10,3,1,2,4,2,1
185,11,1,1,1,3,1,3
185,11,2,2,2,2,2,2
185,11,3,1,4,4,1,4
185,12,1,2,3,4,2,5
185,12,2,2,4,2,2,1
185,12,3,1,2,1,1,2
186,1,1,2,2,3,1,1
186,1,2,1,4,1,2,4
186,1,3,2,1,4,1,2
186,2,1,1,1,4,2,2
186,2,2,1,3,2,2,3
186,2,3,2,2,3,1,5
186,3,1,2,2,4,2,3
186,3,2,1,4,2,1,5
186,3,3,2,3,1,2,4
186,4,1,1,3,2,1,2
186,4,2,2,4,3,2,3
186,4,3,1,1,1,1,1
186,5,1,1,4,4,2,1
186,5,2,1,2,3,2,4
186,5,3,2,1,2,1,5
186,6,1,1,2,2,2,3
186,6,2,2,3,1,1,1
186,6,3,2,4,4,1,2
186,7,1,2,1,1,2,4
186,7,2,2,2,2,1,1
186,7,3,1,3,3,1,5
186,8,1,1,4,1,2,2
186,8,2,1,3,4,2,5
186,8,3,2,1,3,1,4
186,9,1,1,2,1,1,3
186,9,2,2,3,2,2,2
186,9,3,1,1,3,2,1
186,10,1,2,1,1,1,5
186,10,2,2,4,4,1,3
186,10,3,1,3,3,2,4
186,11,1,2,2,4,2,5
186,11,2,1,4,2,1,4
186,11,3,2,3,3,1,3
186,12,1,1,2,4,1,4
186,12,2,2,4,2,1,1
186,12,3,1,1,1,2,2
187,1,1,2,4,1,2,5
187,1,2,1,1,4,1,3
187,1,3,2,2,2,2,2
187,2,1,1,2,1,2,3
187,2,2,1,3,3,2,1
187,2,3,2,1,4,1,2
187,3,1,2,4,2,2,4
187,3,2,1,3,3,1,5
187,3,3,2,1,4,2,1
187,4,1,2,3,1,2,3
187,4,2,1,4,2,1,1
187,4,3,1,2,3,1,2
187,5,1,2,2,3,1,4
187,5,2,1,4,1,1,2
187,5,3,1,1,2,2,5
187,6,1,2,3,4,2,4
187,6,2,1,2,1,1,1
187,6,3,2,4,3,2,3
187,7,1,1,4,3,2,3
187,7,2,1,3,4,1,5
187,7,3,2,1,2,2,2
187,8,1,2,1,4,1,4
187,8,2,2,3,1,1,1
187,8,3,1,2,2,2,5
187,9,1,2,1,3,2,5
187,9,2,1,4,4,2,1
187,9,3,2,2,2,1,3
187,10,1,2,2,3,2,2
187,10,2,1,3,1,1,4
187,10,3,1,1,2,1,3
187,11,1,1,3,4,2,2
187,11,2,2,4,1,1,5
187,11,3,1,1,2,2,4
187,12,1,2,3,3,1,1
187,12,2,1,2,1,2,5
187,12,3,2,4,4,1,2
188,1,1,1,4,3,1,4
188,1,2,2,3,2,2,1
188,1,3,1,1,4,1,3
188,2,1,2,2,1,2,4
188,2,2,1,3,2,1,2
188,2,3,2,4,4,2,5
188,3,1,2,2,3,1,3
188,3,2,2,3,2,2,4
188,3,3,1,1,1,2,1
188,4,1,1,1,3,1,2
188,4,2,2,4,1,2,3
188,4,3,1,2,4,1,1
188,5,1,1,3,4,2,3
188,5,2,1,4,3,2,2
188,5,3,2,1,1,1,5
188,6,1,2,3,4,1,5
188,6,2,2,2,2,1,4
188,6,3,1,1,3,2,1
188,7,1,1,4,2,1,5
188,7,2,2,1,4,2,1
188,7,3,2,2,1,2,2
188,8,1,1,2,2,1,1
188,8,2,2,4,3,2,4
188,8,3,1,3,1,1,3
188,9,1,2,3,1,1,2
188,9,2,2,1,3,1,3
188,9,3,1,2,4,2,5
188,10,1,1,3,3,2,5
188,10,2,2,2,4,1,1
188,10,3,1,4,2,2,4
188,11,1,1,2,4,2,2
188,11,2,1,1,1,1,4
188,11,3,2,4,2,2,3
188,12,1,2,1,2,1,2
188,12,2,1,4,1,2,1
188,12,3,2,3,3,1,5
189,1,1,2,2,3,2,1
189,1,2,1,4,4,1,4
189,1,3,2,3,2,2,3
189,2,1,1,2,2,1,5
189,2,2,2,3,4,2,4
189,2,3,1,1,1,1,3
189,3,1,1,3,2,1,1
189,3,2,2,4,1,1,2
189,3,3,1,1,3,2,4
189,4,1,1,4,3,1,2
189,4,2,2,1,1,2,5
189,4,3,2,2,4,2,3
189,5,1,2,4,4,1,1
189,5,2,1,3,1,2,2
189,5,3,2,2,3,1,4
189,6,1,1,2,1,2,4
189,6,2,2,4,3,1,5
189,6,3,1,1,2,2,3
189,7,1,2,1,2,2,2
189,7,2,1,3,4,1,3
189,7,3,1,2,3,2,5
189,8,1,2,3,1,1,1
189,8,2,1,4,4,2,5
189,8,3,2,1,2,1,4
189,9,1,1,1,4,1,2
189,9,2,1,2,1,1,3
189,9,3,2,3,3,2,1
189,10,1,1,3,3,1,4
189,10,2,2,1,4,2,5
189,10,3,2,4,2,2,3
189,11,1,2,2,2,1,2
189,11,2,1,4,1,2,1
189,11,3,2,1,3,1,3
189,12,1,1,3,2,2,2
189,12,2,1,2,4,2,4
189,12,3,2,4,1,1,5
190,1,1,2,3,1,2,2
190,1,2,1,1,3,2,3
190,1,3,1,4,2,1,1
190,2,1,1,3,2,2,5
190,2,2,2,2,4,1,1
190,2,3,2,1,1,1,4
190,3,1,2,4,4,2,3
190,3,2,1,2,3,1,2
190,3,3,2,1,2,2,1
190,4,1,1,3,3,1,3
190,4,2,1,4,4,1,4
190,4,3,2,2,1,2,5
190,5,1,2,4,3,2,2
190,5,2,1,1,1,2,1
190,5,3,1,2,2,1,5
190,6,1,1,2,1,2,3
190,6,2,2,1,3,1,5
190,6,3,2,3,4,1,4
190,7,1,2,3,2,2,4
190,7,2,2,2,3,2,1
190,7,3,1,4,4,1,2
190,8,1,1,4,1,1,4
190,8,2,2,3,4,2,2
190,8,3,1,1,2,1,5
190,9,1,2,3,1,1,5
190,9,2,2,2,2,1,3
190,9,3,1,1,4,2,1
190,10,1,1,4,3,2,4
190,10,2,1,2,1,2,2
190,10,3,2,1,4,1,3
190,11,1,2,4,2,2,3
190,11,2,1,1,4,2,5
190,11,3,1,3,3,1,1
190,12,1,2,2,3,1,2
190,12,2,2,4,1,1,1
190,12,3,1,3,2,2,4
191,1,1,1,2,2,1,1
191,1,2,2,1,3,2,4
191,1,3,1,3,1,1,3
191,2,1,2,2,1,2,4
191,2,2,2,4,4,2,5
191,2,3,1,1,2,1,2
191,3,1,2,3,4,1,2
191,3,2,1,4,3,2,3
191,3,3,2,1,1,2,1
191,4,1,2,3,2,2,1
191,4,2,1,2,4,1,4
191,4,3,1,4,3,1,5
191,5,1,2,4,2,1,5
191,5,2,1,3,4,2,3
191,5,3,1,1,3,2,2
191,6,1,1,4,2,2,1
191,6,2,2,1,4,1,4
191,6,3,2,2,1,1,3
191,7,1,2,2,3,1,2
191,7,2,1,1,4,1,1
191,7,3,1,3,1,2,5
191,8,1,2,2,2,2,4
191,8,2,1,4,1,1,2
191,8,3,2,3,3,2,3
191,9,1,1,2,4,2,5
191,9,2,1,3,2,1,4
191,9,3,2,4,3,1,1
191,10,1,1,2,2,1,3
191,10,2,2,1,1,2,2
191,10,3,2,3,4,2,5
191,11,1,1,1,1,1,5
191,11,2,1,2,4,2,1
191,11,3,2,4,3,2,2
191,12,1,2,4,2,1,3
191,12,2,2,3,1,1,1
191,12,3,1,1,3,2,4
192,1,1,2,1,2,1,5
192,1,2,1,3,3,1,4
192,1,3,1,4,1,2,3
192,2,1,1,1,3,1,1
192,2,2,2,2,4,2,2
192,2,3,2,4,2,2,4
192,3,1,1,1,2,2,2
192,3,2,1,2,1,2,5
192,3,3,2,3,4,1,3
192,4,1,2,4,1,1,4
192,4,2,1,3,4,2,2
192,4,3,2,2,3,1,5
192,5,1,1,4,4,1,3
192,5,2,2,1,1,2,4
192,5,3,2,2,3,2,1
192,6,1,1,3,2,1,2
192,6,2,2,1,4,2,3
192,6,3,1,4,1,1,1
192,7,1,1,3,3,2,5
192,7,2,2,1,4,1,2
192,7,3,2,2,2,1,4
192,8,1,1,2,1,2,3
192,8,2,1,4,3,2,5
192,8,3,2,3,2,1,1
192,9,1,1,2,4,1,4
192,9,2,1,1,3,1,3
192,9,3,2,4,2,2,1
192,10,1,2,2,3,2,3
192,10,2,2,3,1,2,2
192,10,3,1,1,2,1,5
192,11,1,1,2,2,2,1
192,11,2,1,3,1,2,4
192,11,3,2,4,4,1,5
192,12,1,1,1,4,2,1
192,12,2,2,4,1,1,2
192,12,3,2,3,3,1,5
193,1,1,1,4,2,2,2
193,1,2,2,1,1,1,3
193,1,3,1,2,3,1,4
193,2,1,2,1,2,2,5
193,2,2,2,3,4,2,1
193,2,3,1,2,1,1,2
193,3,1,2,2,2,2,5
193,3,2,1,3,4,1,3
193,3,3,2,4,3,2,4
193,4,1,1,1,1,1,4
193,4,2,1,4,4,1,1
193,4,3,2,3,3,2,3
193,5,1,2,1,3,1,2
193,5,2,2,2,1,1,1
193,5,3,1,4,2,2,3
193,6,1,2,2,2,1,2
193,6,2,1,3,4,2,4
193,6,3,1,1,1,2,5
193,7,1,1,3,3,1,1
193,7,2,2,1,1,2,3
193,7,3,2,4,4,2,4
193,8,1,2,3,3,2,2
193,8,2,1,2,4,1,5
193,8,3,1,4,2,1,3
193,9,1,2,3,1,1,5
193,9,2,2,1,4,1,4
193,9,3,1,2,3,2,2
193,10,1,1,4,2,2,1
193,10,2,1,3,1,2,2
193,10,3,2,2,4,1,3
193,11,1,1,4,2,1,4
193,11,2,2,2,4,2,5
193,11,3,2,1,3,2,1
193,12,1,1,4,3,1,5
193,12,2,1,1,1,1,3
193,12,3,2,3,2,2,4
194,1,1,1,4,4,2,2
194,1,2,2,3,2,1,1
194,1,3,1,2,3,2,3
194,2,1,2,2,3,1,4
194,2,2,2,4,1,1,2
194,2,3,1,1,4,2,1
194,3,1,2,4,4,1,2
194,3,2,1,3,2,1,5
194,3,3,2,1,1,2,4
194,4,1,1,3,2,2,3
194,4,2,2,1,3,1,1
194,4,3,1,2,1,2,5
194,5,1,1,1,2,1,2
194,5,2,1,3,3,1,4
194,5,3,2,4,1,2,5
194,6,1,1,3,1,1,1
194,6,2,2,2,4,2,3
194,6,3,2,1,2,2,4
194,7,1,2,3,2,1,3
194,7,2,1,4,3,2,2
194,7,3,2,2,4,1,1
194,8,1,1,1,4,2,5
194,8,2,1,2,3,2,1
194,8,3,2,4,1,1,3
194,9,1,1,2,1,1,4
194,9,2,1,1,4,1,2
194,9,3,2,4,3,2,5
194,10,1,2,3,2,2,2
194,10,2,2,4,1,2,1
194,10,3,1,1,3,1,3
194,11,1,2,2,2,1,5
194,11,2,1,3,4,2,4
194,11,3,2,1,3,2,3
194,12,1,2,2,2,2,2
194,12,2,1,4,4,1,5
194,12,3,1,3,1,1,1
195,1,1,2,4,4,2,1
195,1,2,2,3,3,1,5
195,1,3,1,2,2,2,4
195,2,1,1,4,3,1,4
195,2,2,1,1,1,1,2
195,2,3,2,3,4,2,3
195,3,1,2,1,2,1,4
195,3,2,1,2,1,2,3
195,3,3,2,3,4,1,2
195,4,1,1,4,3,2,2
195,4,2,2,2,1,1,5
195,4,3,1,1,2,2,1
195,5,1,1,2,2,1,3
195,5,2,2,3,1,2,4
195,5,3,2,1,3,1,1
195,6,1,1,4,4,2,5
195,6,2,2,2,3,1,2
195,6,3,1,3,1,2,3
195,7,1,2,2,1,2,1
195,7,2,2,4,4,1,4
195,7,3,1,1,2,2,5
195,8,1,1,3,3,1,1
195,8,2,1,1,4,1,4
195,8,3,2,4,2,2,3
195,9,1,2,1,3,2,4
195,9,2,1,2,4,2,2
195,9,3,2,3,2,1,5
195,10,1,1,4,1,1,3
195,10,2,2,1,2,2,2
195,10,3,1,2,4,1,1
195,11,1,2,4,1,1,4
195,11,2,2,1,4,1,3
195,11,3,1,3,3,2,5
195,12,1,2,4,2,1,1
195,12,2,1,2,3,2,5
195,12,3,1,3,1,2,2
196,1,1,2,3,4,2,1
196,1,2,1,2,2,1,2
196,1,3,2,1,1,2,5
196,2,1,1,4,3,1,3
196,2,2,1,3,2,1,5
196,2,3,2,2,4,2,4
196,3,1,1,4,1,2,4
196,3,2,1,2,2,2,1
196,3,3,2,1,3,1,2
196,4,1,2,3,4,1,3
196,4,2,2,4,1,1,5
196,4,3,1,1,3,2,4
196,5,1,2,3,1,2,2
196,5,2,1,1,4,1,1
196,5,3,2,2,3,2,3
196,6,1,1,4,2,1,2
196,6,2,1,2,1,1,4
196,6,3,2,3,3,2,1
196,7,1,1,1,2,2,3
196,7,2,1,3,3,1,4
196,7,3,2,4,4,1,5
196,8,1,2,2,4,2,2
196,8,2,1,1,1,1,5
196,8,3,2,4,2,2,1
196,9,1,2,1,1,1,1
196,9,2,2,2,2,1,4
196,9,3,1,4,4,2,3
196,10,1,1,1,4,2,2
196,10,2,2,2,2,1,3
196,10,3,1,3,3,2,5
196,11,1,1,3,1,2,1
196,11,2,2,1,2,2,5
196,11,3,2,4,3,1,2
196,12,1,2,4,1,2,3
196,12,2,1,2,3,1,1
196,12,3,1,3,4,1,4
197,1,1,2,3,1,1,2
197,1,2,2,2,3,2,5
197,1,3,1,4,2,2,4
197,2,1,2,4,3,2,4
197,2,2,1,1,4,1,3
197,2,3,1,3,2,1,5
197,3,1,1,2,1,2,2
197,3,2,2,1,4,1,1
197,3,3,2,3,3,1,3
197,4,1,1,1,2,2,3
197,4,2,1,4,4,2,1
197,4,3,2,2,1,1,5
197,5,1,1,2,1,1,1
197,5,2,1,4,3,1,2
197,5,3,2,3,4,2,4
197,6,1,2,3,1,2,3
197,6,2,1,4,4,1,5
197,6,3,2,1,2,2,2
197,7,1,2,4,4,2,5
197,7,2,2,2,2,1,4
197,7,3,1,1,3,2,1
197,8,1,1,3,2,1,2
197,8,2,1,2,3,1,3
197,8,3,2,1,1,2,4
197,9,1,2,4,2,1,1
197,9,2,2,1,3,1,5
197,9,3,1,2,4,2,2
197,10,1,1,3,1,2,4
197,10,2,1,4,2,2,5
197,10,3,2,2,4,1,3
197,11,1,2,3,3,2,1
197,11,2,1,1,1,1,2
197,11,3,1,2,2,2,3
197,12,1,1,3,4,2,5
197,12,2,2,1,1,1,3
197,12,3,2,4,3,1,4
198,1,1,2,3,2,1,2
198,1,2,1,1,4,1,4
198,1,3,1,4,1,2,1
198,2,1,2,2,3,2,2
198,2,2,2,1,1,2,5
198,2,3,1,3,2,1,1
198,3,1,1,4,3,2,3
198,3,2,2,1,2,2,1
198,3,3,2,2,4,1,4
198,4,1,1,3,3,1,3
198,4,2,1,2,1,1,5
198,4,3,2,4,4,2,2
198,5,1,2,3,4,2,3
198,5,2,2,4,1,1,1
198,5,3,1,2,2,2,4
198,6,1,1,1,3,1,2
198,6,2,1,4,1,1,4
198,6,3,2,3,2,2,5
198,7,1,1,1,4,1,5
198,7,2,2,2,3,2,1
198,7,3,2,4,2,1,3
198,8,1,1,1,3,2,4
198,8,2,2,3,4,1,2
198,8,3,1,2,1,2,3
198,9,1,1,4,4,2,2
198,9,2,2,2,3,1,5
198,9,3,2,3,1,2,4
198,10,1,2,4,3,2,5
198,10,2,1,3,1,1,2
198,10,3,1,1,2,1,1
198,11,1,1,2,4,2,1
198,11,2,2,1,2,1,4
198,11,3,1,4,3,1,3
198,12,1,2,2,4,2,1
198,12,2,2,1,1,2,3
198,12,3,1,3,2,1,5
199,1,1,2,2,1,1,2
199,1,2,2,3,3,1,1
199,1,3,1,4,2,2,4
199,2,1,1,3,3,2,4
199,2,2,1,1,4,2,3
199,2,3,2,4,2,1,2
199,3,1,2,3,2,2,3
199,3,2,1,2,4,1,5
199,3,3,2,1,1,2,2
199,4,1,1,4,1,1,1
199,4,2,2,1,3,2,5
199,4,3,2,2,4,1,4
199,5,1,2,3,4,1,3
199,5,2,1,2,2,2,2
199,5,3,1,1,3,1,1
199,6,1,1,4,1,2,5
199,6,2,2,2,3,1,4
199,6,3,1,3,4,2,2
199,7,1,2,3,4,1,5
199,7,2,1,1,1,1,3
199,7,3,2,4,2,2,1
199,8,1,2,4,3,1,2
199,8,2,1,1,2,2,4
199,8,3,1,2,1,2,5
199,9,1,1,2,2,1,3
199,9,2,1,3,3,2,1
199,9,3,2,4,1,2,4
199,10,1,2,3,1,1,4
199,10,2,2,1,4,1,1
199,10,3,1,4,3,2,3
199,11,1,2,1,2,2,5
199,11,2,1,3,1,1,1
199,11,3,1,2,4,1,2
199,12,1,2,2,3,2,2
199,12,2,2,1,2,2,3
199,12,3,1,4,4,1,4
200,1,1,1,1,3,2,2
200,1,2,1,3,2,1,5
200,1,3,2,2,1,2,1
200,2,1,2,4,4,1,3
200,2,2,2,2,2,1,5
200,2,3,1,3,3,2,4
200,3,1,1,2,2,2,4
200,3,2,2,4,4,2,1
200,3,3,1,1,1,1,2
200,4,1,2,1,3,1,5
200,4,2,1,3,4,2,3
200,4,3,2,4,1,1,4
200,5,1,2,3,1,2,2
200,5,2,1,1,4,2,5
200,5,3,1,4,2,1,1
200,6,1,2,1,4,1,4
200,6,2,2,2,3,1,3
200,6,3,1,4,1,2,5
200,7,1,2,1,1,2,3
200,7,2,2,2,3,2,1
200,7,3,1,3,2,1,2
200,8,1,1,2,4,1,1
200,8,2,2,3,2,2,4
200,8,3,1,4,3,1,3
200,9,1,2,4,4,2,2
200,9,2,1,1,3,1,4
200,9,3,1,2,1,1,5
200,10,1,2,1,4,2,5
200,10,2,1,4,3,1,2
200,10,3,2,3,2,2,1
200,11,1,2,3,2,1,5
200,11,2,1,4,4,2,4
200,11,3,1,2,1,2,3
200,12,1,1,1,2,2,2
200,12,2,2,2,3,1,1
200,12,3,2,3,1,1,3
201,1,1,1,1,1,1,1
201,1,2,2,4,2,1,2
201,1,3,1,3,3,2,5
201,2,1,2,2,4,2,4
201,2,2,2,4,3,2,5
201,2,3,1,1,2,1,3
201,3,1,1,3,4,2,1
201,3,2,2,2,1,1,4
201,3,3,2,1,3,2,2
201,4,1,1,3,4,1,3
201,4,2,2,4,1,2,1
201,4,3,1,2,2,1,4
201,5,1,2,1,4,1,5
201,5,2,1,2,1,2,2
201,5,3,2,4,2,2,3
201,6,1,2,2,2,2,3
201,6,2,1,4,1,1,5
201,6,3,1,3,3,1,4
201,7,1,1,2,2,2,5
201,7,2,2,3,4,1,2
201,7,3,1,1,3,2,1
201,8,1,2,4,3,1,3
201,8,2,1,1,4,2,4
201,8,3,2,3,1,1,1
201,9,1,1,4,4,1,1
201,9,2,2,1,2,1,2
201,9,3,1,3,1,2,3
201,10,1,1,4,2,1,4
201,10,2,2,3,1,2,5
201,10,3,2,2,3,2,2
201,11,1,2,1,4,2,4
201,11,2,1,4,1,2,2
201,11,3,1,2,3,1,5
201,12,1,1,2,4,2,3
201,12,2,2,1,2,1,1
201,12,3,2,3,3,1,4
202,1,1,1,3,2,2,1
202,1,2,2,4,4,1,5
202,1,3,2,1,1,1,3
202,2,1,1,2,3,2,2
202,2,2,1,1,1,2,4
202,2,3,2,3,4,1,5
202,3,1,1,2,2,1,1
202,3,2,1,1,4,1,2
202,3,3,2,4,3,2,3
202,4,1,2,4,2,2,5
202,4,2,2,2,1,2,4
202,4,3,1,3,3,1,3
202,5,1,2,3,4,2,2
202,5,2,1,1,3,2,5
202,5,3,1,4,1,1,1
202,6,1,1,4,4,2,1
202,6,2,2,1,1,1,2
202,6,3,2,2,2,1,3
202,7,1,1,3,2,2,4
202,7,2,1,1,4,1,3
202,7,3,2,2,3,1,1
202,8,1,2,3,2,2,2
202,8,2,2,4,3,2,4
202,8,3,1,2,1,1,5
202,9,1,1,4,2,1,2
202,9,2,1,3,3,1,4
202,9,3,2,2,4,2,1
202,10,1,2,3,3,2,1
202,10,2,2,1,1,2,3
202,10,3,1,2,4,1,5
202,11,1,2,1,2,1,4
202,11,2,2,3,4,1,2
202,11,3,1,4,1,2,3
202,12,1,1,2,2,2,2
202,12,2,1,1,3,2,5
202,12,3,2,4,1,1,4
203,1,1,2,4,3,1,5
203,1,2,1,3,1,1,1
203,1,3,2,2,4,2,3
203,2,1,2,2,1,1,2
203,2,2,1,1,2,2,1
203,2,3,1,4,4,2,4
203,3,1,2,3,2,2,5
203,3,2,1,1,3,1,3
203,3,3,1,4,4,2,2
203,4,1,2,1,2,1,1
203,4,2,1,3,1,2,5
203,4,3,2,2,3,1,4
203,5,1,2,1,1,2,1
203,5,2,1,4,3,1,2
203,5,3,1,3,2,1,3
203,6,1,2,4,2,2,5
203,6,2,2,2,4,2,3
203,6,3,1,3,1,1,4
203,7,1,1,4,2,1,3
203,7,2,2,1,4,1,5
203,7,3,1,2,3,2,1
203,8,1,2,1,1,2,3
203,8,2,2,3,3,2,2
203,8,3,1,2,4,1,4
203,9,1,2,4,4,1,1
203,9,2,1,1,2,2,4
203,9,3,1,2,1,1,5
203,10,1,2,2,1,2,4
203,10,2,1,1,4,1,5
203,10,3,2,3,3,2,2
203,11,1,2,4,3,1,3
203,11,2,1,3,2,2,1
203,11,3,1,1,1,2,2
203,12,1,2,4,3,1,1
203,12,2,1,3,4,2,3
203,12,3,2,2,2,1,2
204,1,1,1,1,4,1,2
204,1,2,1,4,3,2,4
204,1,3,2,3,1,1,5
204,2,1,2,2,2,2,5
204,2,2,1,3,3,1,3
204,2,3,2,4,4,2,4
204,3,1,2,1,2,1,1
204,3,2,1,2,1,2,3
204,3,3,2,3,4,1,4
204,4,1,2,4,1,1,2
204,4,2,1,1,3,2,5
204,4,3,1,2,2,2,1
204,5,1,2,1,3,2,4
204,5,2,2,3,4,2,1
204,5,3,1,4,2,1,2
204,6,1,2,4,2,2,3
204,6,2,1,1,3,1,1
204,6,3,1,2,1,1,5
204,7,1,1,2,4,2,2
204,7,2,2,3,1,1,4
204,7,3,2,1,2,1,3
204,8,1,1,3,4,2,2
204,8,2,2,2,3,1,3
204,8,3,1,4,1,2,5
204,9,1,2,4,1,2,1
204,9,2,1,3,2,1,4
204,9,3,2,2,4,1,5
204,10,1,1,4,2,2,5
204,10,2,2,3,1,1,2
204,10,3,1,1,3,2,4
204,11,1,1,2,4,1,1
204,11,2,2,3,2,2,5
204,11,3,2,1,3,2,3
204,12,1,1,4,3,1,2
204,12,2,2,2,4,2,4
204,12,3,1,1,1,1,1
205,1,1,2,1,4,2,2
205,1,2,1,3,1,2,3
205,1,3,2,2,2,1,4
205,2,1,2,2,1,2,1
205,2,2,1,3,4,1,3
205,2,3,1,4,3,1,5
205,3,1,2,4,3,2,5
205,3,2,1,2,1,2,2
205,3,3,1,1,2,1,4
205,4,1,1,3,3,2,3
205,4,2,2,1,2,1,2
205,4,3,2,4,4,1,1
205,5,1,1,2,2,1,3
205,5,2,1,4,4,2,4
205,5,3,2,3,3,1,5
205,6,1,2,1,1,2,1
205,6,2,2,4,2,2,3
205,6,3,1,2,3,1,2
205,7,1,2,2,3,2,4
205,7,2,2,1,4,1,5
205,7,3,1,3,1,2,1
205,8,1,2,3,2,2,2
205,8,2,1,1,4,1,3
205,8,3,1,4,1,1,4
205,9,1,2,4,1,1,3
205,9,2,2,3,3,1,1
205,9,3,1,1,2,2,5
205,10,1,1,4,2,2,4
205,10,2,2,1,1,1,2
205,10,3,1,2,4,2,1
205,11,1,1,4,2,1,1
205,11,2,2,2,3,2,3
205,11,3,1,3,4,1,5
205,12,1,2,3,1,2,5
205,12,2,2,1,4,2,4
205,12,3,1,2,3,1,2
206,1,1,2,4,4,2,2
206,1,2,1,1,3,2,1
206,1,3,2,2,2,1,5
206,2,1,1,1,3,1,5
206,2,2,2,4,4,2,3
